Recipient	pg_14682_TAS	pg_14687_TAS	pg_14689_TAS	pg_14690_TAS	pg_14693_TAS	pg_14702_TAS	pg_14709_TAS	pg_14711_TAS	pg_14712_TAS	pg_14718_TAS	pg_14720_TAS	pg_14725_VIC	pg_14735_VIC	pg_14747_VIC	pg_14749_VIC	pg_14753_VIC	pg_14755_VIC	pg_14756_VIC	pg_14757_VIC	pg_14758_VIC	pg_14759_VIC	pg_14761_VIC	pg_14762_VIC	pg_14763_VIC	pg_14764_VIC	pg_14766_VIC	pg_14767_VIC	pg_14768_VIC	pg_14769_VIC	pg_14770_VIC	pg_14771_VIC	pg_14776_VIC	pg_14777_VIC	pg_14778_VIC	pg_14779_VIC	pg_14781_VIC	pg_14783_VIC	pg_14784_VIC	pg_14785_VIC	pg_14786_VIC	pg_14787_VIC	pg_14789_VIC	pg_14790_VIC	pg_14791_VIC	pg_14792_VIC	pg_14793_VIC	pg_14796_VIC	pg_14798_VIC	pg_14799_VIC	pg_14800_VIC	pg_14810_VIC	pg_14812_VIC	pg_14814_VIC	pg_14815_VIC	pg_14818_VIC	pg_15516_CHI	pg_15518_CHI	pg_15520_CHI	pg_15529_CHI	pg_15535_CHI	pg_15537_CHI	pg_15538_CHI	pg_15541_CHI	pg_15545_CHI	pg_15546_CHI	pg_15547_CHI	pg_15550_CHI	pg_15551_CHI	pg_15552_CHI	pg_15556_CHI	pg_15559_CHI	pg_15560_CHI	pg_15562_CHI	pg_15563_CHI	pg_15565_CHI	pg_15567_CHI	pg_15571_CHI	pg_15575_CHI	pg_15578_CHI	pg_15579_CHI	pg_15581_CHI	pg_15586_CHI	pg_15588_CHI	pg_15595_CHI	pg_15603_CHI	pg_15605_CHI	pg_15606_CHI	pg_15609_CHI	pg_15611_CHI	pg_15905_NZN	pg_15906_NZN	pg_15907_NZN	pg_15909_NZN	pg_15910_NZN	pg_15911_NZN	pg_15912_NZN	pg_15913_NZN	pg_15915_NZN	pg_15916_NZN	pg_15917_NZN	pg_15918_NZN	pg_15920_NZN	pg_15921_NZN	pg_15923_NZN	pg_15924_NZN	pg_15926_NZN	pg_15927_NZN	pg_15928_NZN	pg_15929_NZN	pg_15930_NZN	pg_15931_NZN	pg_15932_NZN	pg_15934_NZN	pg_15937_NZN	pg_15938_NZN	pg_15940_NZN	pg_15942_NZN	pg_15943_NZN	pg_15944_NZN	pg_15946_NZN	pg_15948_NZN	pg_15949_NZN	pg_15950_NZN	pg_15951_NZN	pg_15952_NZN	pg_15953_NZN	pg_15954_NZN	pg_15955_NZN	pg_15957_NZN	pg_15958_NZN	pg_15959_NZN	pg_15963_NZN	pg_15975_NZN	pg_15980_NZN	pg_15981_NZN	pg_15982_NZN	pg_15984_NZN	pg_15986_NZN	pg_15987_NZN	pg_15988_NZN	pg_15991_NZN	pg_15993_NZN	pg_15995_NZN	pg_15997_NZN	pg_16000_NZS	pg_16002_NZS	pg_16003_NZS	pg_16009_NZS	pg_16010_NZS	pg_16012_NZS	pg_16022_NZS	pg_16025_NZS	pg_16034_NZS	pg_16037_NZS	pg_16039_NZS	pg_16040_NZS	pg_16042_NZS	pg_16043_NZS	pg_16045_NZS	pg_16046_NZS	pg_16056_NZS	pg_16057_NZS	pg_16067_NZS	pg_16068_NZS	pg_16069_NZS	pg_16070_NZS	pg_16073_NZS	pg_16074_NZS	pg_16075_NZS	pg_16076_NZS	pg_16077_NZS	pg_16078_NZS	pg_16079_NZS	pg_16080_NZS	pg_16081_NZS	pg_16084_NZS	pg_16089_NZS	pg_16091_NZS	pg_16092_NZS	pg_16093_NZS	pg_16094_NZS	pg_16096_NZS	pg_16097_NZS	pg_16099_NZS	pg_16100_NZS	pg_16101_NZS	pg_16104_NZS	pg_16106_NZS	pg_16107_NZS	pg_16108_NZS	pg_16111_NZS	pg_16112_NZS	pg_16113_NZS	pg_16114_NZS	pg_16115_NZS	pg_16116_NZS	pg_16117_NZS	pg_16119_NZS	pg_16122_NZS	pg_16123_NZS	pg_16124_NZS	pg_16126_NZS	pg_16128_NZS	pg_16130_NZS	pg_16131_NZS	pg_16132_NZS	pg_16134_NZS	pg_16135_NZS	pg_16138_PHO	pg_16139_PHO	pg_16140_PHO	pg_16141_PHO	pg_16142_CHI	pg_17204_CAM	pg_17206_NZS	pg_17208_NZS
pg_16093_NZS	13877	14257	13018	13461	13952	14293	13556	13108	14251	12633	12521	14439	14483	13372	13952	13001	13544	13854	13917	14220	13944	13257	13425	12601	12899	13061	13998	13242	14582	14241	14291	13533	14320	14564	13039	14492	13770	13265	13734	13671	14270	13932	13592	13319	13045	13358	13893	13211	13475	13793	14120	13729	13469	14215	14265	13606	14342	14075	14100	14427	14755	12627	14025	12951	13056	12838	13399	12270	13586	13608	12895	13075	12853	12570	12776	12906	13939	13050	12596	13897	14718	14312	14520	14173	12653	13882	13092	12996	13586	14259	13171	13322	13318	13046	12900	13887	13041	14574	13729	13956	14515	13688	14580	14140	14708	14104	14087	13654	13924	13768	13873	14238	14202	14090	13295	14294	14683	13879	13286	13482	14180	14450	14486	12472	13695	12794	13771	13551	13816	13776	13176	13374	14223	13104	13435	13221	14549	14190	12963	13047	13042	13761	13728	14519	14142	12714	13515	13487	14479	13542	14018	13996	14115	13885	13035	14049	12926	12866	14654	12924	13477	14599	14225	13160	14286	14513	14250	13756	13863	14583	13747	14692	13533	14233	14241	13560	13323	13274	13971	0	13599	13435	14585	13325	14351	13314	14590	13323	14178	14101	13852	14132	14266	13667	14388	13984	14227	14061	14370	14713	13786	14677	13731	14669	14330	14614	14171	14054	13710	13519	13430	13898	14607	13474	13162	14678
pg_16094_NZS	13830	14192	12880	13345	13932	14251	13527	13052	14136	12557	12425	14388	14473	13347	13898	12950	13478	13743	13847	14151	13883	13176	13380	12521	12762	12881	13949	13158	14586	14249	14260	13433	14316	14541	12925	14431	13681	13141	13721	13652	14249	13910	13545	13214	12951	13265	13842	13133	13481	13721	13991	13610	13375	14124	14252	13543	14299	14002	14135	14439	14724	12552	14016	12926	13010	12808	13390	12163	13554	13579	12822	13058	12787	12499	12736	12856	13883	13037	12529	13852	14645	14286	14517	14138	12601	13864	13092	12973	13515	14193	13139	13274	13251	12911	12771	13832	12965	14568	13684	13866	14442	13615	14577	14019	14673	14019	14021	13650	13860	13747	13883	14160	14129	14013	13191	14259	14663	13824	13198	13335	14136	14403	14433	12350	13602	12707	13652	13496	13732	13724	13089	13331	14079	12959	13426	13173	14537	14212	12842	12992	12942	13707	13719	14466	14085	12584	13434	13444	14458	13501	13911	13963	14073	13778	12995	14017	12860	12774	14659	12829	13399	14580	14142	13083	14259	14504	14199	13714	13839	14538	13731	14665	13452	14188	14162	13501	13236	13192	13931	13597	0	13314	14575	13226	14338	13228	14589	13178	14158	14036	13776	14081	14185	13555	14362	13929	14202	14043	14294	14674	13717	14634	13724	14618	14261	14564	14082	14030	13623	13420	13261	13738	14546	13462	12995	14667
pg_16096_NZS	13766	14089	12546	13096	13736	14191	13324	12701	13925	12173	11816	14370	14386	13124	13723	12633	13301	13668	13755	14097	13745	12812	13082	12049	12307	12615	13904	12892	14504	14154	14199	13229	14227	14479	12596	14352	13447	12870	13511	13371	14193	13702	13226	13033	12694	13091	13726	12933	13311	13501	13879	13435	13147	14012	14122	13282	14180	13834	13984	14292	14682	12062	13830	12500	12643	12306	13126	11692	13256	13312	12488	12754	12291	12081	12242	12491	13715	12669	12020	13667	14618	14145	14486	14035	12223	13589	12744	12521	13305	14108	12770	13030	12943	12572	12425	13641	12591	14500	13520	13746	14324	13431	14525	13915	14671	13934	13925	13423	13750	13551	13699	14120	14072	13980	12957	14173	14629	13662	12940	13146	14069	14383	14360	11915	13452	12388	13493	13311	13555	13588	12810	13002	13997	12682	13238	12931	14459	14077	12524	12687	12536	13576	13484	14442	13932	12227	13213	13276	14350	13202	13801	13785	13944	13629	12684	13916	12523	12479	14636	12569	13144	14526	13998	12769	14145	14443	14105	13455	13625	14521	13535	14628	13127	14121	14106	13357	13021	12812	13799	13435	13315	0	14537	12855	14275	12847	14570	12932	14073	13938	13539	13988	14083	13376	14271	13878	14097	13917	14264	14624	13565	14610	13492	14587	14189	14486	13958	13891	13422	13151	13019	13591	14525	13323	12722	14638
pg_16097_NZS	14656	14844	14432	14519	14691	14798	14562	14453	14881	14342	14327	14825	14860	14542	14739	14452	14579	14648	14683	14781	14658	14473	14540	14324	14402	14436	14713	14476	14888	14810	14782	14562	14807	14899	14396	14870	14670	14474	14626	14616	14775	14704	14600	14504	14437	14540	14673	14465	14554	14625	14754	14649	14536	14805	14776	14584	14791	14713	14748	14886	14953	14346	14720	14411	14432	14391	14539	14262	14589	14631	14406	14463	14398	14323	14378	14435	14698	14501	14346	14700	14950	14844	14869	14744	14367	14735	14520	14436	14570	14802	14478	14509	14525	14420	14423	14661	14436	14886	14625	14682	14926	14577	14900	14721	14941	14710	14730	14595	14676	14624	14668	14776	14783	14728	14510	14796	14943	14677	14502	14556	14774	14849	14852	14328	14613	14392	14644	14605	14645	14661	14506	14523	14763	14461	14539	14495	14891	14767	14434	14427	14446	14634	14597	14841	14774	14367	14576	14586	14854	14574	14716	14661	14708	14700	14435	14726	14413	14383	14939	14429	14570	14894	14728	14453	14781	14857	14759	14601	14635	14931	14620	14966	14624	14759	14753	14601	14492	14474	14677	14586	14578	14539	0	14492	14804	14506	14892	14480	14749	14752	14622	14760	14800	14557	14839	14684	14757	14713	14809	14941	14639	14930	14623	14892	14837	14901	14749	14735	14619	14567	14530	14656	14888	14535	14402	14934
pg_16099_NZS	13460	14053	12250	12661	13583	14059	12971	12264	14062	11432	11014	14233	14242	12724	13712	12271	13153	13599	13688	13988	13480	12343	12709	11214	11645	12222	13520	12346	14362	14014	14046	12860	14017	14432	12027	14297	13300	12392	12829	12838	13996	13289	12989	12510	12247	12650	13650	12359	12711	13312	13801	13233	12614	14043	13970	12822	13927	13649	13571	14273	14611	11319	13588	11978	11980	11660	12652	10818	12790	13220	11782	12280	11446	11403	11581	11941	13480	12354	11212	13429	14599	14182	14394	13809	11631	13500	12551	11984	12751	14152	12571	12408	12812	12196	12005	13515	12320	14534	13304	13607	14463	13168	14466	13691	14637	13809	13784	13293	13635	13351	13560	14073	13941	13845	12654	14184	14608	13618	12694	12887	13927	14300	14365	11220	13206	11954	13164	13156	13377	13359	12467	12204	13783	12150	12593	12274	14390	13975	11920	12130	11987	13390	12972	14395	13782	11579	12846	13091	14229	12795	13808	13610	13787	13614	12273	13529	11934	11790	14547	11805	12855	14431	13942	12295	14029	14369	14123	13281	13330	14411	12865	14676	13107	13751	13982	13190	12745	12589	13658	13320	13223	12851	14486	0	14265	12747	14527	12187	13946	13844	13455	13989	14054	13288	14259	13752	14051	13619	14183	14611	13129	14596	13311	14569	14217	14496	13850	13795	13398	13137	12928	13551	14519	12902	12253	14579
pg_16100_NZS	14507	14651	14098	14312	14536	14696	14370	14154	14692	14011	13974	14734	14757	14284	14532	14128	14312	14397	14472	14605	14504	14232	14306	13968	14085	14102	14553	14195	14819	14640	14668	14312	14700	14799	14155	14775	14405	14196	14474	14396	14685	14532	14361	14248	14144	14254	14469	14204	14334	14460	14574	14380	14296	14614	14657	14432	14706	14613	14623	14785	14915	14011	14600	14191	14183	14102	14312	13893	14379	14385	14109	14174	14143	13994	14078	14110	14515	14154	13989	14505	14892	14668	14789	14619	14010	14518	14167	14150	14365	14642	14192	14273	14249	14141	14079	14452	14136	14827	14408	14515	14807	14386	14809	14578	14871	14583	14562	14382	14485	14445	14479	14598	14616	14558	14261	14679	14880	14477	14220	14297	14600	14733	14767	13937	14400	14040	14431	14332	14412	14411	14157	14318	14624	14157	14332	14227	14804	14624	14122	14149	14129	14446	14430	14797	14595	14023	14303	14320	14765	14339	14518	14531	14563	14484	14134	14565	14103	14052	14867	14121	14297	14833	14632	14170	14652	14783	14657	14456	14482	14816	14482	14863	14317	14665	14620	14339	14237	14206	14496	14352	14341	14277	14804	14271	0	14232	14817	14253	14611	14557	14488	14582	14659	14377	14701	14516	14640	14599	14699	14876	14458	14870	14406	14866	14657	14832	14622	14553	14394	14307	14260	14428	14838	14339	14178	14876
pg_16101_NZS	13632	14020	12287	12931	13552	14153	13148	12428	13809	11901	11407	14315	14334	12890	13556	12344	13142	13531	13651	14058	13647	12599	12842	11675	12024	12369	13802	12647	14482	14073	14136	13095	14170	14472	12404	14323	13329	12697	13358	13208	14131	13572	13038	12830	12416	12915	13603	12700	13107	13394	13817	13340	12912	13934	14010	13144	14117	13726	13866	14196	14655	11731	13746	12228	12401	12058	12943	11267	13090	13119	12198	12515	12034	11754	11881	12153	13580	12340	11685	13607	14569	14062	14401	13994	11880	13425	12462	12231	13163	13992	12523	12874	12734	12352	12133	13507	12249	14470	13360	13661	14272	13311	14473	13865	14635	13865	13834	13253	13650	13410	13566	14017	14064	13883	12816	14123	14582	13514	12748	13013	13972	14354	14329	11576	13328	12094	13423	13148	13490	13443	12605	12817	13965	12533	13051	12713	14398	14011	12295	12413	12283	13476	13334	14418	13871	11920	13055	13082	14336	13017	13702	13693	13851	13522	12451	13814	12307	12206	14601	12320	13001	14503	13952	12556	14103	14416	14064	13347	13530	14478	13404	14582	12871	14075	14019	13230	12797	12607	13717	13312	13228	12845	14503	12750	14229	0	14532	12842	13993	13876	13494	13909	14001	13258	14261	13765	14023	13821	14238	14619	13438	14604	13369	14584	14119	14471	13868	13757	13277	13014	12819	13507	14533	13074	12536	14604
pg_16104_NZS	14657	14857	14440	14545	14739	14827	14582	14464	14913	14345	14366	14818	14873	14563	14767	14454	14564	14653	14705	14775	14694	14504	14558	14344	14423	14446	14728	14492	14910	14790	14792	14609	14812	14912	14435	14890	14672	14488	14624	14639	14795	14706	14661	14499	14470	14526	14715	14478	14547	14651	14777	14674	14578	14823	14819	14582	14824	14730	14741	14911	14957	14379	14728	14453	14462	14432	14550	14259	14623	14658	14401	14455	14419	14341	14402	14408	14698	14537	14357	14705	14981	14875	14880	14758	14365	14753	14546	14450	14564	14845	14509	14489	14544	14457	14452	14707	14490	14928	14646	14717	14965	14628	14902	14731	14956	14754	14733	14622	14699	14666	14690	14805	14749	14751	14537	14822	14952	14680	14508	14578	14773	14836	14877	14334	14600	14417	14658	14609	14675	14662	14500	14542	14759	14486	14546	14503	14919	14762	14451	14472	14489	14641	14626	14848	14763	14386	14593	14608	14863	14613	14766	14720	14733	14713	14450	14709	14431	14408	14939	14396	14598	14903	14785	14486	14801	14853	14776	14661	14670	14903	14639	14982	14662	14778	14771	14600	14514	14522	14700	14590	14591	14571	14891	14532	14816	14534	0	14519	14776	14773	14655	14773	14817	14605	14849	14685	14784	14725	14814	14941	14671	14945	14643	14910	14859	14920	14749	14767	14638	14602	14596	14683	14895	14542	14462	14942
pg_16106_NZS	13419	14139	12246	12635	13656	14086	12949	12279	14264	11440	11118	14186	14265	12703	13800	12254	13145	13543	13666	13974	13462	12296	12763	11193	11683	12312	13461	12280	14386	14029	14015	12888	13976	14447	12008	14335	13416	12378	12704	12837	13962	13277	13086	12469	12261	12583	13660	12288	12547	13334	13826	13265	12578	14087	13977	12807	13941	13728	13527	14358	14620	11387	13572	12086	12012	11742	12590	10862	12707	13324	11742	12238	11526	11443	11703	11879	13514	12414	11275	13492	14644	14277	14370	13823	11675	13606	12687	12095	12627	14180	12568	12328	12882	12273	12058	13537	12319	14511	13308	13646	14587	13153	14468	13669	14628	13795	13754	13304	13647	13325	13549	14083	13912	13844	12653	14171	14618	13612	12670	12891	13928	14289	14364	11232	13158	11994	13185	13133	13377	13356	12572	12115	13791	12163	12503	12216	14396	13963	11903	12125	11954	13359	12877	14324	13786	11602	12909	13100	14196	12895	13884	13555	13772	13654	12273	13445	11847	11726	14493	11758	12912	14441	13958	12197	14054	14332	14129	13316	13268	14389	12793	14722	13251	13752	13954	13168	12722	12688	13621	13321	13179	12931	14476	12190	14249	12842	14517	0	13956	13825	13472	14010	14103	13273	14276	13681	14027	13553	14169	14622	13090	14608	13316	14535	14264	14536	13891	13834	13430	13164	13016	13570	14512	12842	12263	14535
pg_16107_NZS	14311	14580	13821	14056	14360	14559	14143	13885	14640	13658	13598	14621	14643	14094	14418	13852	14113	14286	14346	14512	14348	13961	14067	13607	13745	13869	14380	13924	14743	14562	14544	14060	14583	14745	13803	14681	14233	13930	14194	14166	14556	14312	14159	13983	13854	13996	14328	13929	14077	14264	14449	14244	14051	14532	14530	14129	14594	14414	14471	14728	14857	13638	14388	13865	13849	13749	14027	13487	14165	14227	13790	13910	13749	13640	13732	13791	14355	13928	13603	14338	14830	14622	14683	14462	13691	14396	13977	13831	14106	14560	13922	14009	14019	13823	13758	14303	13825	14749	14213	14363	14795	14167	14745	14417	14818	14415	14413	14174	14301	14233	14302	14532	14485	14459	13984	14574	14820	14331	13988	14075	14482	14659	14689	13577	14184	13773	14252	14131	14264	14243	13946	14021	14480	13897	14045	13929	14754	14518	13798	13835	13839	14223	14195	14690	14485	13706	14127	14117	14689	14122	14440	14386	14438	14311	13848	14393	13804	13731	14809	13762	14071	14765	14468	13862	14517	14702	14540	14210	14280	14730	14221	14842	14131	14511	14486	14125	13975	13970	14341	14178	14160	14074	14748	13951	14610	13995	14776	13959	0	14461	14258	14480	14569	14120	14634	14361	14499	14398	14594	14813	14244	14801	14223	14794	14605	14775	14464	14431	14222	14127	14040	14288	14755	14094	13829	14778
pg_16108_NZS	14293	14454	13638	13955	14298	14513	14019	13721	14443	13477	13368	14653	14653	13938	14251	13632	14050	14239	14269	14446	14278	13871	14004	13421	13594	13622	14347	13824	14739	14460	14511	13958	14575	14699	13710	14636	14108	13806	14202	14087	14543	14283	14033	13873	13665	13890	14245	13831	14039	14197	14337	14066	13990	14398	14536	14100	14556	14371	14431	14608	14871	13440	14400	13676	13742	13612	13956	13207	14066	14064	13603	13778	13612	13419	13554	13629	14275	13677	13401	14212	14769	14515	14724	14415	13450	14196	13715	13694	14064	14465	13769	13900	13900	13679	13592	14203	13657	14746	14153	14303	14650	14121	14723	14382	14817	14401	14394	14141	14259	14178	14225	14459	14466	14392	13876	14521	14788	14240	13856	13944	14440	14659	14648	13341	14147	13530	14095	14013	14177	14146	13765	13961	14408	13672	14015	13819	14683	14509	13638	13675	13714	14206	14199	14732	14419	13510	13966	14025	14672	14003	14285	14361	14430	14193	13703	14374	13626	13596	14815	13605	13909	14735	14505	13806	14545	14734	14510	14208	14259	14709	14207	14791	13943	14501	14468	14092	13887	13829	14305	14102	14039	13940	14751	13850	14556	13878	14773	13828	14461	0	14255	14379	14457	14119	14565	14328	14469	14428	14569	14809	14160	14794	14200	14786	14525	14741	14437	14349	14149	14014	13926	14222	14771	13993	13752	14777
pg_16111_NZS	14034	14423	13233	13567	14123	14412	13823	13396	14353	12949	12723	14518	14537	13688	14184	13306	13782	14050	14142	14360	14109	13378	13555	12878	13072	13341	14174	13474	14627	14416	14377	13723	14457	14652	13186	14525	13955	13480	13843	13810	14376	14043	13816	13526	13334	13631	14110	13499	13718	13889	14228	13908	13610	14382	14392	13635	14391	14137	14278	14586	14735	12863	14132	13100	13211	13052	13647	12595	13791	13880	13174	13407	12963	12899	13005	13237	14071	13462	12897	14092	14755	14485	14638	14300	13050	14110	13476	13247	13751	14376	13458	13550	13596	13264	13135	14033	13339	14673	13883	14113	14587	13880	14688	14172	14761	14203	14195	13883	14112	13981	14079	14339	14285	14250	13522	14434	14747	14064	13535	13657	14327	14499	14558	12788	13860	13143	13921	13796	13969	13976	13455	13505	14250	13350	13668	13476	14671	14299	13190	13382	13241	13939	13805	14503	14258	12968	13802	13808	14535	13752	14212	14085	14213	14052	13378	14181	13216	13171	14723	13179	13737	14676	14240	13386	14378	14542	14330	13816	14018	14651	13884	14786	13793	14301	14342	13821	13530	13402	14109	13851	13777	13539	14620	13459	14486	13495	14654	13474	14257	14253	0	14289	14368	13733	14538	14147	14352	14149	14428	14709	13955	14726	13881	14668	14467	14648	14193	14218	13906	13713	13631	14021	14580	13740	13294	14756
pg_16112_NZS	14357	14441	13732	14038	14310	14534	14065	13756	14354	13553	13452	14684	14683	13936	14189	13723	14070	14235	14299	14502	14328	13981	14065	13536	13704	13655	14433	13931	14755	14501	14557	14078	14642	14706	13834	14634	14119	13922	14350	14237	14550	14374	14027	13996	13755	13965	14265	13925	14166	14239	14377	14145	14099	14375	14565	14189	14629	14382	14528	14626	14892	13573	14388	13752	13847	13684	14037	13321	14217	14029	13731	13815	13737	13507	13625	13676	14288	13747	13535	14298	14733	14468	14717	14507	13531	14173	13719	13746	14229	14441	13802	14068	13892	13769	13656	14236	13710	14716	14205	14266	14604	14167	14718	14468	14821	14425	14406	14131	14284	14205	14259	14467	14504	14423	13925	14530	14785	14270	13895	13983	14463	14649	14678	13451	14182	13609	14222	14057	14223	14185	13797	14133	14477	13821	14183	13947	14689	14503	13722	13763	13838	14278	14332	14735	14462	13573	13989	14048	14734	14046	14264	14423	14502	14192	13744	14515	13747	13714	14831	13759	13978	14740	14486	13921	14569	14757	14458	14224	14351	14746	14369	14759	13948	14601	14510	14087	13916	13919	14358	14131	14083	13988	14758	13993	14580	13909	14772	14012	14479	14377	14289	0	14482	14176	14551	14361	14469	14522	14632	14845	14259	14804	14248	14800	14464	14724	14444	14377	14126	13976	13913	14227	14756	14091	13847	14818
pg_16113_NZS	14438	14550	13882	14168	14363	14617	14209	13933	14482	13732	13620	14717	14716	14106	14349	13931	14213	14352	14402	14567	14425	14087	14139	13740	13840	13873	14515	14065	14765	14581	14628	14167	14658	14774	13949	14704	14259	14053	14383	14273	14650	14411	14122	14154	13961	14143	14363	14082	14296	14322	14488	14240	14185	14507	14590	14304	14656	14454	14551	14631	14897	13721	14528	13897	13992	13832	14163	13560	14234	14167	13903	13988	13866	13724	13774	13897	14413	13892	13702	14377	14813	14572	14784	14544	13760	14298	13929	13907	14298	14516	13960	14179	14028	13913	13820	14337	13867	14764	14302	14374	14682	14269	14776	14538	14814	14513	14492	14229	14373	14301	14366	14548	14586	14492	14060	14618	14817	14379	14072	14154	14540	14736	14714	13649	14340	13814	14311	14202	14349	14296	13956	14183	14586	13988	14258	14099	14726	14585	13924	13944	13935	14371	14395	14802	14520	13796	14125	14210	14752	14131	14377	14460	14523	14322	13938	14560	13932	13890	14851	13926	14093	14788	14543	14060	14597	14775	14584	14298	14391	14765	14370	14797	14055	14638	14533	14260	14060	13980	14414	14267	14188	14085	14800	14060	14659	14004	14818	14107	14570	14457	14370	14484	0	14256	14647	14443	14554	14562	14660	14837	14335	14838	14310	14827	14565	14763	14500	14441	14211	14107	14080	14330	14823	14262	13971	14834
pg_16114_NZS	13909	14284	12974	13369	13939	14319	13561	13109	14215	12634	12444	14461	14467	13446	13973	13049	13579	13846	13959	14234	13931	13192	13361	12528	12786	13019	14017	13218	14538	14302	14292	13510	14347	14602	12984	14483	13771	13184	13714	13668	14293	13900	13613	13293	13083	13357	13944	13205	13495	13751	14083	13725	13430	14220	14265	13502	14301	14007	14143	14446	14721	12545	13962	12909	12983	12796	13404	12257	13623	13640	12921	13120	12732	12545	12727	12899	13945	13154	12512	13913	14698	14344	14544	14180	12742	13910	13186	12965	13547	14251	13169	13357	13291	12961	12845	13873	13013	14592	13690	13974	14498	13665	14586	14077	14702	14067	14072	13670	13931	13764	13911	14235	14200	14097	13279	14302	14674	13834	13273	13462	14190	14448	14491	12448	13648	12854	13774	13568	13777	13806	13222	13360	14179	13125	13477	13254	14563	14169	12971	13061	12972	13782	13677	14457	14149	12690	13563	13542	14466	13523	14051	13943	14076	13877	13048	14098	12935	12854	14679	12910	13481	14580	14133	13120	14296	14494	14223	13690	13812	14577	13732	14701	13537	14222	14206	13594	13299	13196	13921	13666	13555	13376	14555	13292	14375	13259	14604	13274	14119	14117	13733	14176	14254	0	14395	13979	14207	14038	14367	14695	13801	14669	13729	14665	14337	14592	14073	14072	13685	13506	13377	13839	14579	13508	13049	14678
pg_16115_NZS	14529	14575	14109	14326	14533	14667	14343	14169	14575	13986	13965	14756	14762	14267	14435	14089	14344	14447	14457	14635	14522	14293	14320	14001	14099	14075	14587	14226	14842	14637	14662	14322	14731	14789	14172	14772	14392	14222	14528	14451	14687	14542	14335	14268	14127	14267	14440	14237	14378	14477	14557	14350	14365	14577	14659	14467	14726	14587	14663	14749	14945	14007	14624	14144	14223	14089	14300	13868	14425	14305	14118	14171	14162	13970	14060	14097	14502	14111	13973	14466	14830	14627	14804	14659	13999	14429	14117	14158	14434	14605	14169	14322	14228	14137	14064	14451	14097	14799	14437	14520	14741	14414	14809	14617	14881	14581	14580	14405	14482	14462	14480	14614	14645	14588	14255	14692	14832	14490	14198	14294	14611	14784	14784	13948	14433	14035	14399	14347	14441	14405	14147	14401	14652	14179	14399	14271	14786	14643	14116	14130	14183	14454	14542	14836	14637	14037	14296	14310	14824	14328	14490	14579	14626	14432	14126	14642	14130	14111	14882	14156	14243	14824	14640	14223	14708	14837	14665	14473	14537	14813	14538	14837	14281	14707	14651	14373	14263	14211	14544	14388	14365	14272	14838	14264	14700	14263	14850	14279	14634	14565	14539	14552	14646	14396	0	14536	14633	14666	14713	14898	14447	14880	14452	14877	14621	14811	14616	14564	14394	14300	14253	14476	14865	14331	14196	14875
pg_16116_NZS	14150	14483	13571	13796	14220	14466	13862	13602	14611	13272	13235	14518	14574	13772	14286	13538	13907	14120	14162	14381	14159	13656	13835	13229	13415	13584	14197	13622	14656	14413	14437	13889	14477	14682	13528	14639	14113	13649	13965	13943	14432	14121	13960	13687	13572	13763	14203	13606	13767	14101	14361	14033	13746	14467	14413	13939	14472	14312	14295	14633	14812	13281	14286	13554	13532	13445	13768	13041	13915	14041	13424	13568	13441	13241	13440	13427	14147	13663	13248	14188	14803	14526	14628	14369	13335	14229	13741	13535	13858	14491	13674	13710	13785	13560	13473	14150	13553	14681	14002	14218	14753	13961	14686	14289	14776	14321	14290	14030	14200	14088	14143	14436	14373	14304	13754	14490	14765	14140	13747	13859	14371	14583	14603	13202	13951	13435	14069	13926	14073	14066	13668	13707	14356	13600	13750	13632	14644	14426	13467	13524	13527	14068	13958	14621	14333	13358	13865	13899	14558	13914	14285	14229	14279	14206	13525	14231	13435	13392	14729	13429	13874	14660	14406	13583	14442	14637	14457	14090	14079	14664	13989	14811	14013	14345	14367	13942	13723	13738	14241	13984	13931	13879	14683	13757	14515	13767	14685	13684	14361	14327	14148	14362	14442	13980	14536	0	14400	14254	14504	14801	14049	14771	14032	14726	14525	14706	14357	14312	14052	13899	13853	14156	14714	13842	13596	14749
